0.12227,1145,3626.7323772907257
0.14276,1195,3625.6984276771545
0.166,1238,3653.6482548713684
0.20535,1277,3619.126430749893
0.13328,1163,3609.882581472397
0.15785,1153,3652.2962608337402
0.23818,1193,3658.443059206009
0.21512,1111,3615.0458369255066
0.22294,1238,3641.965057849884
0.20232,1122,3652.522327184677
